time,leg_length,hip_angle_rad,hip_angle_deg,contact,gps_x,gps_y,gps_z,roll,pitch,yaw,height_from_gps
1.581000,-0.004295,-0.001001,-0.057,1,0.435268,0.008441,0.155173,3.140247,-0.079268,-3.105785,0.155173
1.582000,-0.004295,-0.001001,-0.057,1,0.435268,0.008441,0.155172,3.140247,-0.079270,-3.105785,0.155172
1.583000,-0.004296,-0.001001,-0.057,1,0.435268,0.008441,0.155171,3.140247,-0.079271,-3.105785,0.155171
1.584000,-0.004297,-0.001000,-0.057,1,0.435268,0.008441,0.155170,3.140247,-0.079273,-3.105785,0.155170
1.585000,-0.004297,-0.001000,-0.057,1,0.435268,0.008441,0.155170,3.140247,-0.079275,-3.105785,0.155170
1.586000,-0.004298,-0.001000,-0.057,1,0.435268,0.008441,0.155169,3.140247,-0.079277,-3.105785,0.155169
1.587000,-0.004299,-0.000999,-0.057,1,0.435268,0.008441,0.155168,3.140247,-0.079278,-3.105785,0.155168
1.588000,-0.004299,-0.000999,-0.057,1,0.435268,0.008441,0.155167,3.140247,-0.079280,-3.105786,0.155167
1.589000,-0.004300,-0.000999,-0.057,1,0.435268,0.008441,0.155167,3.140247,-0.079282,-3.105786,0.155167
1.590000,-0.004301,-0.000998,-0.057,1,0.435268,0.008441,0.155166,3.140247,-0.079283,-3.105786,0.155166
1.591000,-0.004301,-0.000998,-0.057,1,0.435268,0.008441,0.155165,3.140247,-0.079285,-3.105786,0.155165
1.592000,-0.004302,-0.000997,-0.057,1,0.435268,0.008441,0.155165,3.140247,-0.079287,-3.105786,0.155165
1.593000,-0.004302,-0.000997,-0.057,1,0.435268,0.008441,0.155164,3.140247,-0.079288,-3.105787,0.155164
1.594000,-0.004303,-0.000996,-0.057,1,0.435268,0.008441,0.155163,3.140247,-0.079290,-3.105787,0.155163
1.595000,-0.004304,-0.000996,-0.057,1,0.435268,0.008441,0.155163,3.140247,-0.079292,-3.105787,0.155163
1.596000,-0.004304,-0.000995,-0.057,1,0.435268,0.008441,0.155162,3.140247,-0.079293,-3.105787,0.155162
1.597000,-0.004305,-0.000995,-0.057,1,0.435268,0.008441,0.155161,3.140248,-0.079295,-3.105788,0.155161
1.598000,-0.004305,-0.000994,-0.057,1,0.435268,0.008441,0.155161,3.140248,-0.079296,-3.105788,0.155161
1.599000,-0.004306,-0.000993,-0.057,1,0.435268,0.008441,0.155160,3.140248,-0.079298,-3.105788,0.155160
1.600000,-0.004306,-0.000993,-0.057,1,0.435268,0.008441,0.155160,3.140248,-0.079299,-3.105789,0.155160
1.601000,-0.004307,-0.000992,-0.057,1,0.435268,0.008441,0.155159,3.140248,-0.079301,-3.105789,0.155159
1.602000,-0.004307,-0.000992,-0.057,1,0.435268,0.008441,0.155159,3.140248,-0.079302,-3.105789,0.155159
1.603000,-0.004308,-0.000991,-0.057,1,0.435268,0.008441,0.155158,3.140248,-0.079304,-3.105789,0.155158
1.604000,-0.004308,-0.000990,-0.057,1,0.435268,0.008441,0.155157,3.140248,-0.079305,-3.105790,0.155157
1.605000,-0.004309,-0.000990,-0.057,1,0.435268,0.008441,0.155157,3.140248,-0.079306,-3.105790,0.155157
1.606000,-0.004309,-0.000989,-0.057,1,0.435268,0.008441,0.155156,3.140248,-0.079308,-3.105790,0.155156
1.607000,-0.004310,-0.000988,-0.057,1,0.435268,0.008441,0.155156,3.140248,-0.079309,-3.105791,0.155156
1.608000,-0.004310,-0.000987,-0.057,1,0.435268,0.008441,0.155155,3.140248,-0.079311,-3.105791,0.155155
1.609000,-0.004311,-0.000987,-0.057,1,0.435268,0.008441,0.155155,3.140248,-0.079312,-3.105792,0.155155
1.610000,-0.004311,-0.000986,-0.056,1,0.435267,0.008441,0.155154,3.140248,-0.079313,-3.105792,0.155154
1.611000,-0.004312,-0.000985,-0.056,1,0.435267,0.008441,0.155154,3.140248,-0.079315,-3.105792,0.155154
1.612000,-0.004312,-0.000984,-0.056,1,0.435267,0.008441,0.155153,3.140248,-0.079316,-3.105793,0.155153
1.613000,-0.004313,-0.000983,-0.056,1,0.435267,0.008441,0.155153,3.140248,-0.079317,-3.105793,0.155153
1.614000,-0.004313,-0.000982,-0.056,1,0.435267,0.008441,0.155152,3.140248,-0.079319,-3.105794,0.155152
1.615000,-0.004313,-0.000982,-0.056,1,0.435267,0.008441,0.155152,3.140248,-0.079320,-3.105794,0.155152
1.616000,-0.004314,-0.000981,-0.056,1,0.435267,0.008441,0.155151,3.140248,-0.079321,-3.105794,0.155151
1.617000,-0.004314,-0.000980,-0.056,1,0.435267,0.008441,0.155151,3.140248,-0.079322,-3.105795,0.155151
1.618000,-0.004315,-0.000979,-0.056,1,0.435267,0.008441,0.155150,3.140248,-0.079324,-3.105795,0.155150
1.619000,-0.004315,-0.000978,-0.056,1,0.435267,0.008441,0.155150,3.140248,-0.079325,-3.105796,0.155150
1.620000,-0.004316,-0.000977,-0.056,1,0.435267,0.008441,0.155149,3.140248,-0.079326,-3.105796,0.155149
1.621000,-0.004316,-0.000976,-0.056,1,0.435267,0.008441,0.155149,3.140249,-0.079327,-3.105797,0.155149
1.622000,-0.004316,-0.000975,-0.056,1,0.435267,0.008441,0.155149,3.140249,-0.079329,-3.105797,0.155149
1.623000,-0.004317,-0.000974,-0.056,1,0.435267,0.008441,0.155148,3.140249,-0.079330,-3.105798,0.155148
1.624000,-0.004317,-0.000973,-0.056,1,0.435267,0.008441,0.155148,3.140249,-0.079331,-3.105798,0.155148
1.625000,-0.004318,-0.000972,-0.056,1,0.435267,0.008441,0.155147,3.140249,-0.079332,-3.105799,0.155147
1.626000,-0.004318,-0.000971,-0.056,1,0.435267,0.008441,0.155147,3.140249,-0.079334,-3.105799,0.155147
1.627000,-0.004318,-0.000970,-0.056,1,0.435267,0.008441,0.155146,3.140249,-0.079335,-3.105800,0.155146
1.628000,-0.004319,-0.000969,-0.056,1,0.435267,0.008441,0.155146,3.140249,-0.079336,-3.105800,0.155146
1.629000,-0.004319,-0.000968,-0.055,1,0.435267,0.008441,0.155145,3.140249,-0.079338,-3.105801,0.155145
1.630000,-0.004320,-0.000967,-0.055,1,0.435267,0.008441,0.155145,3.140249,-0.079339,-3.105801,0.155145
1.631000,-0.004320,-0.000965,-0.055,1,0.435267,0.008441,0.155144,3.140249,-0.079340,-3.105802,0.155144
1.632000,-0.004321,-0.000964,-0.055,1,0.435267,0.008441,0.155144,3.140249,-0.079341,-3.105802,0.155144
1.633000,-0.004321,-0.000963,-0.055,1,0.435267,0.008441,0.155143,3.140249,-0.079343,-3.105803,0.155143
1.634000,-0.004322,-0.000962,-0.055,1,0.435267,0.008441,0.155143,3.140249,-0.079344,-3.105803,0.155143
1.635000,-0.004322,-0.000961,-0.055,1,0.435267,0.008441,0.155142,3.140249,-0.079345,-3.105804,0.155142
1.636000,-0.004322,-0.000959,-0.055,1,0.435267,0.008441,0.155142,3.140250,-0.079347,-3.105805,0.155142
1.637000,-0.004323,-0.000958,-0.055,1,0.435267,0.008441,0.155141,3.140250,-0.079348,-3.105805,0.155141
1.638000,-0.004323,-0.000957,-0.055,1,0.435267,0.008441,0.155141,3.140250,-0.079349,-3.105806,0.155141
1.639000,-0.004324,-0.000956,-0.055,1,0.435267,0.008441,0.155140,3.140250,-0.079351,-3.105806,0.155140
1.640000,-0.004324,-0.000955,-0.055,1,0.435267,0.008441,0.155140,3.140250,-0.079352,-3.105807,0.155140
1.641000,-0.004325,-0.000953,-0.055,1,0.435267,0.008441,0.155139,3.140250,-0.079353,-3.105808,0.155139
1.642000,-0.004325,-0.000952,-0.055,1,0.435267,0.008441,0.155139,3.140250,-0.079355,-3.105808,0.155139
1.643000,-0.004326,-0.000951,-0.054,1,0.435267,0.008441,0.155138,3.140250,-0.079356,-3.105809,0.155138
1.644000,-0.004326,-0.000949,-0.054,1,0.435267,0.008441,0.155138,3.140250,-0.079357,-3.105810,0.155138
1.645000,-0.004327,-0.000948,-0.054,1,0.435267,0.008441,0.155137,3.140250,-0.079359,-3.105810,0.155137
1.646000,-0.004327,-0.000947,-0.054,1,0.435267,0.008441,0.155136,3.140250,-0.079360,-3.105811,0.155136
1.647000,-0.004328,-0.000945,-0.054,1,0.435267,0.008441,0.155136,3.140250,-0.079361,-3.105812,0.155136
1.648000,-0.004328,-0.000944,-0.054,1,0.435267,0.008441,0.155135,3.140250,-0.079363,-3.105812,0.155135
1.649000,-0.004329,-0.000942,-0.054,1,0.435267,0.008441,0.155135,3.140251,-0.079364,-3.105813,0.155135
1.650000,-0.004329,-0.000941,-0.054,1,0.435267,0.008441,0.155134,3.140251,-0.079366,-3.105814,0.155134
1.651000,-0.004330,-0.000940,-0.054,1,0.435267,0.008441,0.155134,3.140251,-0.079367,-3.105814,0.155134
1.652000,-0.004330,-0.000938,-0.054,1,0.435267,0.008441,0.155133,3.140251,-0.079368,-3.105815,0.155133
1.653000,-0.004331,-0.000937,-0.054,1,0.435267,0.008441,0.155133,3.140251,-0.079370,-3.105816,0.155133
1.654000,-0.004331,-0.000935,-0.054,1,0.435267,0.008441,0.155132,3.140251,-0.079371,-3.105816,0.155132
1.655000,-0.004332,-0.000934,-0.053,1,0.435267,0.008441,0.155131,3.140251,-0.079373,-3.105817,0.155131
1.656000,-0.004332,-0.000932,-0.053,1,0.435267,0.008441,0.155131,3.140251,-0.079374,-3.105818,0.155131
1.657000,-0.004333,-0.000931,-0.053,1,0.435267,0.008442,0.155130,3.140251,-0.079376,-3.105819,0.155130
1.658000,-0.004334,-0.000929,-0.053,1,0.435267,0.008442,0.155130,3.140251,-0.079377,-3.105819,0.155130
1.659000,-0.004334,-0.000927,-0.053,1,0.435267,0.008442,0.155129,3.140252,-0.079378,-3.105820,0.155129
1.660000,-0.004335,-0.000926,-0.053,1,0.435267,0.008442,0.155128,3.140252,-0.079380,-3.105821,0.155128
1.661000,-0.004335,-0.000924,-0.053,1,0.435267,0.008442,0.155128,3.140252,-0.079381,-3.105822,0.155128
1.662000,-0.004336,-0.000923,-0.053,1,0.435267,0.008442,0.155127,3.140252,-0.079383,-3.105822,0.155127
1.663000,-0.004336,-0.000921,-0.053,1,0.435267,0.008442,0.155127,3.140252,-0.079384,-3.105823,0.155127
1.664000,-0.004337,-0.000919,-0.053,1,0.435267,0.008442,0.155126,3.140252,-0.079385,-3.105824,0.155126
1.665000,-0.004337,-0.000918,-0.053,1,0.435267,0.008442,0.155126,3.140252,-0.079387,-3.105825,0.155126
1.666000,-0.004338,-0.000916,-0.052,1,0.435267,0.008442,0.155125,3.140252,-0.079388,-3.105826,0.155125
1.667000,-0.004338,-0.000914,-0.052,1,0.435267,0.008442,0.155124,3.140252,-0.079390,-3.105826,0.155124
1.668000,-0.004339,-0.000913,-0.052,1,0.435267,0.008442,0.155124,3.140253,-0.079391,-3.105827,0.155124
1.669000,-0.004339,-0.000911,-0.052,1,0.435267,0.008442,0.155123,3.140253,-0.079392,-3.105828,0.155123
1.670000,-0.004340,-0.000909,-0.052,1,0.435267,0.008442,0.155123,3.140253,-0.079394,-3.105829,0.155123
1.671000,-0.004340,-0.000908,-0.052,1,0.435267,0.008442,0.155122,3.140253,-0.079395,-3.105830,0.155122
1.672000,-0.004341,-0.000906,-0.052,1,0.435267,0.008442,0.155122,3.140253,-0.079397,-3.105831,0.155122
1.673000,-0.004341,-0.000904,-0.052,1,0.435267,0.008442,0.155121,3.140253,-0.079398,-3.105831,0.155121
1.674000,-0.004342,-0.000902,-0.052,1,0.435267,0.008442,0.155121,3.140253,-0.079399,-3.105832,0.155121
1.675000,-0.004342,-0.000900,-0.052,1,0.435267,0.008442,0.155120,3.140253,-0.079401,-3.105833,0.155120
1.676000,-0.004343,-0.000899,-0.051,1,0.435267,0.008442,0.155119,3.140253,-0.079402,-3.105834,0.155119
1.677000,-0.004343,-0.000897,-0.051,1,0.435267,0.008442,0.155119,3.140254,-0.079403,-3.105835,0.155119
1.678000,-0.004344,-0.000895,-0.051,1,0.435267,0.008442,0.155118,3.140254,-0.079405,-3.105836,0.155118
1.679000,-0.004344,-0.000893,-0.051,1,0.435267,0.008442,0.155118,3.140254,-0.079406,-3.105837,0.155118
1.680000,-0.004345,-0.000891,-0.051,1,0.435267,0.008442,0.155117,3.140254,-0.079407,-3.105838,0.155117
1.681000,-0.004345,-0.000889,-0.051,1,0.435267,0.008442,0.155117,3.140254,-0.079409,-3.105839,0.155117
1.682000,-0.004346,-0.000887,-0.051,1,0.435267,0.008442,0.155116,3.140254,-0.079410,-3.105839,0.155116
1.683000,-0.004346,-0.000886,-0.051,1,0.435267,0.008442,0.155116,3.140254,-0.079411,-3.105840,0.155116
1.684000,-0.004347,-0.000884,-0.051,1,0.435267,0.008442,0.155115,3.140254,-0.079413,-3.105841,0.155115
1.685000,-0.004347,-0.000882,-0.051,1,0.435267,0.008442,0.155115,3.140255,-0.079414,-3.105842,0.155115
1.686000,-0.004348,-0.000880,-0.050,1,0.435267,0.008442,0.155114,3.140255,-0.079415,-3.105843,0.155114
1.687000,-0.004348,-0.000878,-0.050,1,0.435267,0.008442,0.155114,3.140255,-0.079417,-3.105844,0.155114
1.688000,-0.004348,-0.000876,-0.050,1,0.435267,0.008442,0.155113,3.140255,-0.079418,-3.105845,0.155113
1.689000,-0.004349,-0.000874,-0.050,1,0.435267,0.008442,0.155113,3.140255,-0.079419,-3.105846,0.155113
1.690000,-0.004349,-0.000872,-0.050,1,0.435267,0.008442,0.155112,3.140255,-0.079420,-3.105847,0.155112
1.691000,-0.004350,-0.000870,-0.050,1,0.435267,0.008442,0.155112,3.140255,-0.079422,-3.105848,0.155112
1.692000,-0.004350,-0.000868,-0.050,1,0.435267,0.008442,0.155111,3.140256,-0.079423,-3.105849,0.155111
1.693000,-0.004351,-0.000866,-0.050,1,0.435267,0.008442,0.155111,3.140256,-0.079424,-3.105850,0.155111
1.694000,-0.004351,-0.000864,-0.049,1,0.435267,0.008442,0.155110,3.140256,-0.079425,-3.105851,0.155110
1.695000,-0.004352,-0.000862,-0.049,1,0.435267,0.008442,0.155110,3.140256,-0.079427,-3.105852,0.155110
1.696000,-0.004352,-0.000859,-0.049,1,0.435267,0.008442,0.155109,3.140256,-0.079428,-3.105853,0.155109
1.697000,-0.004352,-0.000857,-0.049,1,0.435267,0.008442,0.155109,3.140256,-0.079429,-3.105854,0.155109
1.698000,-0.004353,-0.000855,-0.049,1,0.435266,0.008442,0.155108,3.140256,-0.079430,-3.105855,0.155108
1.699000,-0.004353,-0.000853,-0.049,1,0.435266,0.008442,0.155108,3.140257,-0.079431,-3.105856,0.155108
1.700000,-0.004354,-0.000851,-0.049,1,0.435266,0.008442,0.155107,3.140257,-0.079433,-3.105857,0.155107
1.701000,-0.004354,-0.000849,-0.049,1,0.435266,0.008442,0.155107,3.140257,-0.079434,-3.105858,0.155107
1.702000,-0.004355,-0.000847,-0.049,1,0.435266,0.008442,0.155106,3.140257,-0.079435,-3.105859,0.155106
1.703000,-0.004355,-0.000844,-0.048,1,0.435266,0.008442,0.155106,3.140257,-0.079436,-3.105860,0.155106
1.704000,-0.004355,-0.000842,-0.048,1,0.435266,0.008442,0.155106,3.140257,-0.079437,-3.105861,0.155106
1.705000,-0.004356,-0.000840,-0.048,1,0.435266,0.008442,0.155105,3.140258,-0.079439,-3.105863,0.155105
1.706000,-0.004356,-0.000838,-0.048,1,0.435266,0.008442,0.155105,3.140258,-0.079440,-3.105864,0.155105
1.707000,-0.004357,-0.000835,-0.048,1,0.435266,0.008442,0.155104,3.140258,-0.079441,-3.105865,0.155104
1.708000,-0.004357,-0.000833,-0.048,1,0.435266,0.008442,0.155104,3.140258,-0.079442,-3.105866,0.155104
1.709000,-0.004357,-0.000831,-0.048,1,0.435266,0.008442,0.155103,3.140258,-0.079443,-3.105867,0.155103
1.710000,-0.004358,-0.000829,-0.047,1,0.435266,0.008442,0.155103,3.140258,-0.079445,-3.105868,0.155103
1.711000,-0.004358,-0.000826,-0.047,1,0.435266,0.008442,0.155102,3.140259,-0.079446,-3.105869,0.155102
1.712000,-0.004359,-0.000824,-0.047,1,0.435266,0.008442,0.155102,3.140259,-0.079447,-3.105870,0.155102
1.713000,-0.004359,-0.000822,-0.047,1,0.435266,0.008442,0.155101,3.140259,-0.079448,-3.105871,0.155101
1.714000,-0.004360,-0.000819,-0.047,1,0.435266,0.008442,0.155101,3.140259,-0.079449,-3.105872,0.155101
1.715000,-0.004360,-0.000817,-0.047,1,0.435266,0.008442,0.155100,3.140259,-0.079451,-3.105874,0.155100
1.716000,-0.004360,-0.000815,-0.047,1,0.435266,0.008442,0.155100,3.140259,-0.079452,-3.105875,0.155100
1.717000,-0.004361,-0.000812,-0.047,1,0.435266,0.008442,0.155100,3.140260,-0.079453,-3.105876,0.155100
1.718000,-0.004361,-0.000810,-0.046,1,0.435266,0.008442,0.155099,3.140260,-0.079454,-3.105877,0.155099
1.719000,-0.004362,-0.000808,-0.046,1,0.435266,0.008442,0.155099,3.140260,-0.079455,-3.105878,0.155099
1.720000,-0.004362,-0.000805,-0.046,1,0.435266,0.008442,0.155098,3.140260,-0.079456,-3.105879,0.155098
1.721000,-0.004362,-0.000803,-0.046,1,0.435266,0.008442,0.155098,3.140260,-0.079458,-3.105881,0.155098
1.722000,-0.004363,-0.000800,-0.046,1,0.435266,0.008442,0.155097,3.140260,-0.079459,-3.105882,0.155097
1.723000,-0.004363,-0.000798,-0.046,1,0.435266,0.008442,0.155097,3.140261,-0.079460,-3.105883,0.155097
1.724000,-0.004364,-0.000795,-0.046,1,0.435266,0.008442,0.155096,3.140261,-0.079461,-3.105884,0.155096
1.725000,-0.004364,-0.000793,-0.045,1,0.435266,0.008442,0.155096,3.140261,-0.079462,-3.105885,0.155096
1.726000,-0.004365,-0.000790,-0.045,1,0.435266,0.008442,0.155095,3.140261,-0.079464,-3.105887,0.155095
1.727000,-0.004365,-0.000788,-0.045,1,0.435266,0.008442,0.155095,3.140261,-0.079465,-3.105888,0.155095
1.728000,-0.004365,-0.000785,-0.045,1,0.435266,0.008443,0.155094,3.140261,-0.079466,-3.105889,0.155094
1.729000,-0.004366,-0.000783,-0.045,1,0.435266,0.008443,0.155094,3.140262,-0.079467,-3.105890,0.155094
1.730000,-0.004366,-0.000780,-0.045,1,0.435266,0.008443,0.155093,3.140262,-0.079468,-3.105891,0.155093
1.731000,-0.004367,-0.000778,-0.045,1,0.435266,0.008443,0.155093,3.140262,-0.079470,-3.105893,0.155093
1.732000,-0.004367,-0.000775,-0.044,1,0.435266,0.008443,0.155092,3.140262,-0.079471,-3.105894,0.155092
1.733000,-0.004368,-0.000773,-0.044,1,0.435266,0.008443,0.155092,3.140262,-0.079472,-3.105895,0.155092
1.734000,-0.004368,-0.000770,-0.044,1,0.435266,0.008443,0.155092,3.140263,-0.079473,-3.105896,0.155092
1.735000,-0.004368,-0.000767,-0.044,1,0.435266,0.008443,0.155091,3.140263,-0.079475,-3.105898,0.155091
1.736000,-0.004369,-0.000765,-0.044,1,0.435266,0.008443,0.155091,3.140263,-0.079476,-3.105899,0.155091
1.737000,-0.004369,-0.000762,-0.044,1,0.435266,0.008443,0.155090,3.140263,-0.079477,-3.105900,0.155090
1.738000,-0.004370,-0.000760,-0.044,1,0.435266,0.008443,0.155090,3.140263,-0.079478,-3.105902,0.155090
1.739000,-0.004370,-0.000757,-0.043,1,0.435266,0.008443,0.155089,3.140264,-0.079479,-3.105903,0.155089
1.740000,-0.004371,-0.000754,-0.043,1,0.435266,0.008443,0.155089,3.140264,-0.079481,-3.105904,0.155089
1.741000,-0.004371,-0.000752,-0.043,1,0.435266,0.008443,0.155088,3.140264,-0.079482,-3.105905,0.155088
1.742000,-0.004372,-0.000749,-0.043,1,0.435266,0.008443,0.155088,3.140264,-0.079483,-3.105907,0.155088
1.743000,-0.004372,-0.000746,-0.043,1,0.435266,0.008443,0.155087,3.140264,-0.079484,-3.105908,0.155087
1.744000,-0.004372,-0.000743,-0.043,1,0.435266,0.008443,0.155087,3.140265,-0.079485,-3.105909,0.155087
1.745000,-0.004373,-0.000741,-0.042,1,0.435266,0.008443,0.155086,3.140265,-0.079487,-3.105911,0.155086
1.746000,-0.004373,-0.000738,-0.042,1,0.435266,0.008443,0.155086,3.140265,-0.079488,-3.105912,0.155086
1.747000,-0.004374,-0.000735,-0.042,1,0.435266,0.008443,0.155085,3.140265,-0.079489,-3.105913,0.155085
1.748000,-0.004374,-0.000732,-0.042,1,0.435266,0.008443,0.155085,3.140265,-0.079490,-3.105915,0.155085
1.749000,-0.004375,-0.000730,-0.042,1,0.435266,0.008443,0.155084,3.140266,-0.079491,-3.105916,0.155084
1.750000,-0.004375,-0.000727,-0.042,1,0.435266,0.008443,0.155084,3.140266,-0.079493,-3.105917,0.155084
1.751000,-0.004375,-0.000724,-0.041,1,0.435266,0.008443,0.155083,3.140266,-0.079494,-3.105919,0.155083
1.752000,-0.004376,-0.000721,-0.041,1,0.435266,0.008443,0.155083,3.140266,-0.079495,-3.105920,0.155083
1.753000,-0.004376,-0.000719,-0.041,1,0.435266,0.008443,0.155082,3.140266,-0.079496,-3.105921,0.155082
1.754000,-0.004377,-0.000716,-0.041,1,0.435266,0.008443,0.155082,3.140267,-0.079497,-3.105923,0.155082
1.755000,-0.004377,-0.000713,-0.041,1,0.435266,0.008443,0.155081,3.140267,-0.079498,-3.105924,0.155081
1.756000,-0.004378,-0.000710,-0.041,1,0.435266,0.008443,0.155081,3.140267,-0.079500,-3.105926,0.155081
1.757000,-0.004378,-0.000707,-0.041,1,0.435266,0.008443,0.155081,3.140267,-0.079501,-3.105927,0.155081
1.758000,-0.004378,-0.000704,-0.040,1,0.435266,0.008443,0.155080,3.140267,-0.079502,-3.105928,0.155080
1.759000,-0.004379,-0.000701,-0.040,1,0.435266,0.008443,0.155080,3.140268,-0.079503,-3.105930,0.155080
1.760000,-0.004379,-0.000698,-0.040,1,0.435266,0.008443,0.155079,3.140268,-0.079504,-3.105931,0.155079
1.761000,-0.004380,-0.000696,-0.040,1,0.435266,0.008443,0.155079,3.140268,-0.079505,-3.105933,0.155079
1.762000,-0.004380,-0.000693,-0.040,1,0.435266,0.008443,0.155078,3.140268,-0.079507,-3.105934,0.155078
1.763000,-0.004381,-0.000690,-0.040,1,0.435266,0.008443,0.155078,3.140268,-0.079508,-3.105935,0.155078
1.764000,-0.004381,-0.000687,-0.039,1,0.435266,0.008443,0.155077,3.140269,-0.079509,-3.105937,0.155077
1.765000,-0.004381,-0.000684,-0.039,1,0.435266,0.008443,0.155077,3.140269,-0.079510,-3.105938,0.155077
1.766000,-0.004382,-0.000681,-0.039,1,0.435266,0.008443,0.155076,3.140269,-0.079511,-3.105940,0.155076
1.767000,-0.004382,-0.000678,-0.039,1,0.435266,0.008443,0.155076,3.140269,-0.079512,-3.105941,0.155076
1.768000,-0.004383,-0.000675,-0.039,1,0.435266,0.008443,0.155076,3.140270,-0.079513,-3.105943,0.155076
1.769000,-0.004383,-0.000672,-0.038,1,0.435266,0.008443,0.155075,3.140270,-0.079515,-3.105944,0.155075
1.770000,-0.004383,-0.000669,-0.038,1,0.435266,0.008443,0.155075,3.140270,-0.079516,-3.105945,0.155075
1.771000,-0.004384,-0.000666,-0.038,1,0.435266,0.008443,0.155074,3.140270,-0.079517,-3.105947,0.155074
1.772000,-0.004384,-0.000663,-0.038,1,0.435266,0.008443,0.155074,3.140270,-0.079518,-3.105948,0.155074
1.773000,-0.004385,-0.000660,-0.038,1,0.435266,0.008443,0.155073,3.140271,-0.079519,-3.105950,0.155073
1.774000,-0.004385,-0.000657,-0.038,1,0.435266,0.008443,0.155073,3.140271,-0.079520,-3.105951,0.155073
1.775000,-0.004385,-0.000654,-0.037,1,0.435266,0.008443,0.155072,3.140271,-0.079521,-3.105953,0.155072
1.776000,-0.004386,-0.000651,-0.037,1,0.435266,0.008443,0.155072,3.140271,-0.079522,-3.105954,0.155072
1.777000,-0.004386,-0.000648,-0.037,1,0.435266,0.008443,0.155072,3.140272,-0.079524,-3.105956,0.155072
1.778000,-0.004387,-0.000645,-0.037,1,0.435266,0.008443,0.155071,3.140272,-0.079525,-3.105957,0.155071
1.779000,-0.004387,-0.000641,-0.037,1,0.435266,0.008443,0.155071,3.140272,-0.079526,-3.105959,0.155071
1.780000,-0.004387,-0.000638,-0.037,1,0.435266,0.008444,0.155070,3.140272,-0.079527,-3.105960,0.155070
1.781000,-0.004388,-0.000635,-0.036,1,0.435266,0.008444,0.155070,3.140273,-0.079528,-3.105962,0.155070
1.782000,-0.004388,-0.000632,-0.036,1,0.435266,0.008444,0.155069,3.140273,-0.079529,-3.105963,0.155069
1.783000,-0.004389,-0.000629,-0.036,1,0.435266,0.008444,0.155069,3.140273,-0.079530,-3.105965,0.155069
1.784000,-0.004389,-0.000626,-0.036,1,0.435266,0.008444,0.155069,3.140273,-0.079531,-3.105966,0.155069
1.785000,-0.004389,-0.000623,-0.036,1,0.435266,0.008444,0.155068,3.140273,-0.079532,-3.105968,0.155068
1.786000,-0.004390,-0.000619,-0.035,1,0.435266,0.008444,0.155068,3.140274,-0.079533,-3.105969,0.155068
1.787000,-0.004390,-0.000616,-0.035,1,0.435266,0.008444,0.155067,3.140274,-0.079535,-3.105971,0.155067
1.788000,-0.004390,-0.000613,-0.035,1,0.435266,0.008444,0.155067,3.140274,-0.079536,-3.105973,0.155067
1.789000,-0.004391,-0.000610,-0.035,1,0.435266,0.008444,0.155066,3.140274,-0.079537,-3.105974,0.155066
1.790000,-0.004391,-0.000607,-0.035,1,0.435266,0.008444,0.155066,3.140275,-0.079538,-3.105976,0.155066
1.791000,-0.004392,-0.000603,-0.035,1,0.435266,0.008444,0.155066,3.140275,-0.079539,-3.105977,0.155066
1.792000,-0.004392,-0.000600,-0.034,1,0.435266,0.008444,0.155065,3.140275,-0.079540,-3.105979,0.155065
1.793000,-0.004392,-0.000597,-0.034,1,0.435266,0.008444,0.155065,3.140275,-0.079541,-3.105980,0.155065
1.794000,-0.004393,-0.000594,-0.034,1,0.435266,0.008444,0.155064,3.140276,-0.079542,-3.105982,0.155064
1.795000,-0.004393,-0.000590,-0.034,1,0.435266,0.008444,0.155064,3.140276,-0.079543,-3.105984,0.155064
1.796000,-0.004393,-0.000587,-0.034,1,0.435266,0.008444,0.155063,3.140276,-0.079544,-3.105985,0.155063
1.797000,-0.004394,-0.000584,-0.033,1,0.435266,0.008444,0.155063,3.140276,-0.079545,-3.105987,0.155063
1.798000,-0.004394,-0.000581,-0.033,1,0.435266,0.008444,0.155063,3.140277,-0.079546,-3.105988,0.155063
1.799000,-0.004395,-0.000577,-0.033,1,0.435266,0.008444,0.155062,3.140277,-0.079548,-3.105990,0.155062
1.800000,-0.004395,-0.000574,-0.033,1,0.435266,0.008444,0.155062,3.140277,-0.079549,-3.105991,0.155062
1.801000,-0.004395,-0.000571,-0.033,1,0.435266,0.008444,0.155061,3.140277,-0.079550,-3.105993,0.155061
1.802000,-0.004396,-0.000567,-0.033,1,0.435266,0.008444,0.155061,3.140278,-0.079551,-3.105995,0.155061
1.803000,-0.004396,-0.000564,-0.032,1,0.435266,0.008444,0.155060,3.140278,-0.079552,-3.105996,0.155060
1.804000,-0.004397,-0.000561,-0.032,1,0.435266,0.008444,0.155060,3.140278,-0.079553,-3.105998,0.155060
1.805000,-0.004397,-0.000557,-0.032,1,0.435266,0.008444,0.155060,3.140278,-0.079554,-3.106000,0.155060
1.806000,-0.004397,-0.000554,-0.032,1,0.435266,0.008444,0.155059,3.140279,-0.079555,-3.106001,0.155059
1.807000,-0.004398,-0.000551,-0.032,1,0.435266,0.008444,0.155059,3.140279,-0.079556,-3.106003,0.155059
1.808000,-0.004398,-0.000547,-0.031,1,0.435266,0.008444,0.155058,3.140279,-0.079557,-3.106004,0.155058
